"APPLIANCE","POOL","SHARE","PROJECT","EXPORT","DATACENTER"
"BO1ZFSDBSS-M2043","POOL-01","CHFPFE06_ORACLOUD","ESIGENZE_EXALOGIC","root=@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2043","POOL-01","CIMPAS14_ORACLOUD","ESIGENZE_EXALOGIC","rw","Bologna"
"BO1ZFSDBSS-M2043","POOL-01","CIMPAS14_ORACLOUD","ESIGENZE_EXALOGIC","root=@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2043","POOL-01","CHFPAS33_ORACLOUD","ESIGENZE_EXALOGIC","rw","Bologna"
"BO1ZFSDBSS-M2043","POOL-01","CHFPAS33_ORACLOUD","ESIGENZE_EXALOGIC","root=@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2043","POOL-01","BCOMPAS09_ORACLOUD","ESIGENZE_EXALOGIC","rw","Bologna"
"BO1ZFSDBSS-M2043","POOL-01","BCOMPAS09_ORACLOUD","ESIGENZE_EXALOGIC","root=@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2043","POOL-01","BCOMPAS06_ORACLOUD","ESIGENZE_EXALOGIC","rw","Bologna"
"BO1ZFSDBSS-M2043","POOL-01","BCOMPAS06_ORACLOUD","ESIGENZE_EXALOGIC","root=@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2043","POOL-01","CHFPFE16_ORACLOUD","ESIGENZE_EXALOGIC","rw","Bologna"
"BO1ZFSDBSS-M2043","POOL-01","CHFPFE16_ORACLOUD","ESIGENZE_EXALOGIC","root=@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2043","POOL-01","MIGAS01_ORACLOUD","ESIGENZE_EXALOGIC","rw","Bologna"
"BO1ZFSDBSS-M2043","POOL-01","MIGAS01_ORACLOUD","ESIGENZE_EXALOGIC","root=@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2043","POOL-01","backup1","DGBSP13","@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2043","POOL-01","backup1","DGBSP07DG","@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2043","POOL-01","backup1","DGBSP01DG","@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","backup2","DGBSP13","@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","backup2","DGBSBC01","@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","backup2","O2C","@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","backup2","DGBSP13DG","@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","backup2","DGBSP07","@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","backup2","DGBSP10","@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","backup2","DBM01","@192.168.8.0/24","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","backup2","DBM01","@192.168.9.0/24","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","backup2","DGBSBC02","@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","backup2","DGBSP03","@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","backup2","DGBSP09","@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","backup2","DGBSP04","@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","test","CLONE2","on","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","backup2","DGBSOEMC","@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","BCOMPAS06-EL2_ORACLOUD","ESIGENZE_EXALOGIC","rw","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","BCOMPAS06-EL2_ORACLOUD","ESIGENZE_EXALOGIC","root=@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","CHFPAS09-EL2_ORACLOUD","ESIGENZE_EXALOGIC","rw","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","CHFPAS09-EL2_ORACLOUD","ESIGENZE_EXALOGIC","root=@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","SLPAS12-EL2_ORACLOUD","ESIGENZE_EXALOGIC","rw","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","SLPAS12-EL2_ORACLOUD","ESIGENZE_EXALOGIC","root=@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","BCOMPAS07-EL2_ORACLOUD","ESIGENZE_EXALOGIC","rw","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","BCOMPAS07-EL2_ORACLOUD","ESIGENZE_EXALOGIC","root=@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","CHFPAS08-EL2_ORACLOUD","ESIGENZE_EXALOGIC","rw","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","CHFPAS08-EL2_ORACLOUD","ESIGENZE_EXALOGIC","root=@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","CHFPSFTP01-EL2_ORACLOUD","ESIGENZE_EXALOGIC","rw","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","CHFPSFTP01-EL2_ORACLOUD","ESIGENZE_EXALOGIC","root=@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","BCOMPAS05-EL2_ORACLOUD","ESIGENZE_EXALOGIC","rw","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","BCOMPAS05-EL2_ORACLOUD","ESIGENZE_EXALOGIC","root=@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","SLPAS10-EL2_ORACLOUD","ESIGENZE_EXALOGIC","rw","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","SLPAS10-EL2_ORACLOUD","ESIGENZE_EXALOGIC","root=@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","CHFPSFTP02-EL2_ORACLOUD","ESIGENZE_EXALOGIC","rw","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","CHFPSFTP02-EL2_ORACLOUD","ESIGENZE_EXALOGIC","root=@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","CHFPFE08-EL2_ORACLOUD","ESIGENZE_EXALOGIC","rw","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","CHFPFE08-EL2_ORACLOUD","ESIGENZE_EXALOGIC","root=@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","SLPAS11-EL2_ORACLOUD","ESIGENZE_EXALOGIC","rw","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","SLPAS11-EL2_ORACLOUD","ESIGENZE_EXALOGIC","root=@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","BCOMPAS04-EL2_ORACLOUD","ESIGENZE_EXALOGIC","rw","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","BCOMPAS04-EL2_ORACLOUD","ESIGENZE_EXALOGIC","root=@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","BCOMPAS01-EL2_ORACLOUD","ESIGENZE_EXALOGIC","rw","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","BCOMPAS01-EL2_ORACLOUD","ESIGENZE_EXALOGIC","root=@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","BCOMPAS02-EL2_ORACLOUD","ESIGENZE_EXALOGIC","rw","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","BCOMPAS02-EL2_ORACLOUD","ESIGENZE_EXALOGIC","root=@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","MCDBPAS06-EL2_ORACLOUD","ESIGENZE_EXALOGIC","rw","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","MCDBPAS06-EL2_ORACLOUD","ESIGENZE_EXALOGIC","root=@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","MCDBPAS07-EL2_ORACLOUD","ESIGENZE_EXALOGIC","rw","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","MCDBPAS07-EL2_ORACLOUD","ESIGENZE_EXALOGIC","root=@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","BCOMPAS03-EL2_ORACLOUD","ESIGENZE_EXALOGIC","rw","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","BCOMPAS03-EL2_ORACLOUD","ESIGENZE_EXALOGIC","root=@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","CHFPFE04-EL2_ORACLOUD","ESIGENZE_EXALOGIC","rw","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","CHFPFE04-EL2_ORACLOUD","ESIGENZE_EXALOGIC","root=@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","CIMPAS14-EL2_ORACLOUD","ESIGENZE_EXALOGIC","rw","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","CIMPAS14-EL2_ORACLOUD","ESIGENZE_EXALOGIC","root=@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","CHFPAS07-EL2_ORACLOUD","ESIGENZE_EXALOGIC","rw","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","CHFPAS07-EL2_ORACLOUD","ESIGENZE_EXALOGIC","root=@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","BCOMPAS08-EL2_ORACLOUD","ESIGENZE_EXALOGIC","rw","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","BCOMPAS08-EL2_ORACLOUD","ESIGENZE_EXALOGIC","root=@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","CHFPAS06-EL2_ORACLOUD","ESIGENZE_EXALOGIC","rw","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","CHFPAS06-EL2_ORACLOUD","ESIGENZE_EXALOGIC","root=@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","BCOMPAS09-EL2_ORACLOUD","ESIGENZE_EXALOGIC","rw","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","BCOMPAS09-EL2_ORACLOUD","ESIGENZE_EXALOGIC","root=@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","CHFPFE05-EL2_ORACLOUD","ESIGENZE_EXALOGIC","rw","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","CHFPFE05-EL2_ORACLOUD","ESIGENZE_EXALOGIC","root=@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","CHFPAS04-EL2_ORACLOUD","ESIGENZE_EXALOGIC","rw","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","CHFPAS04-EL2_ORACLOUD","ESIGENZE_EXALOGIC","root=@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","CHFPFE07-EL2_ORACLOUD","ESIGENZE_EXALOGIC","rw","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","CHFPFE07-EL2_ORACLOUD","ESIGENZE_EXALOGIC","root=@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","MIGAS01-EL2_ORACLOUD","ESIGENZE_EXALOGIC","rw","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","MIGAS01-EL2_ORACLOUD","ESIGENZE_EXALOGIC","root=@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","CHFPFE06-EL2_ORACLOUD","ESIGENZE_EXALOGIC","rw","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","CHFPFE06-EL2_ORACLOUD","ESIGENZE_EXALOGIC","root=@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","CHFPAS05-EL2_ORACLOUD","ESIGENZE_EXALOGIC","rw","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","CHFPAS05-EL2_ORACLOUD","ESIGENZE_EXALOGIC","root=@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","MIGPWS01-EL2_ORACLOUD","ESIGENZE_EXALOGIC","rw","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","MIGPWS01-EL2_ORACLOUD","ESIGENZE_EXALOGIC","root=@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","CHFPFE03-EL2_ORACLOUD","ESIGENZE_EXALOGIC","rw","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","CHFPFE03-EL2_ORACLOUD","ESIGENZE_EXALOGIC","root=@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","CIMPAS13-EL2_ORACLOUD","ESIGENZE_EXALOGIC","rw","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","CIMPAS13-EL2_ORACLOUD","ESIGENZE_EXALOGIC","root=@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","CHFPAS01-EL2_ORACLOUD","ESIGENZE_EXALOGIC","rw","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","CHFPAS01-EL2_ORACLOUD","ESIGENZE_EXALOGIC","root=@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","CIMPAS12-EL2_ORACLOUD","ESIGENZE_EXALOGIC","rw","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","CIMPAS12-EL2_ORACLOUD","ESIGENZE_EXALOGIC","root=@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","CHFPFE02-EL2_ORACLOUD","ESIGENZE_EXALOGIC","rw","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","CHFPFE02-EL2_ORACLOUD","ESIGENZE_EXALOGIC","root=@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","CHFPAS03-EL2_ORACLOUD","ESIGENZE_EXALOGIC","rw","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","CHFPAS03-EL2_ORACLOUD","ESIGENZE_EXALOGIC","root=@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","MCDBPAS08-EL2_ORACLOUD","ESIGENZE_EXALOGIC","rw","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","MCDBPAS08-EL2_ORACLOUD","ESIGENZE_EXALOGIC","root=@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","CIMPAS10-EL2_ORACLOUD","ESIGENZE_EXALOGIC","rw","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","CIMPAS10-EL2_ORACLOUD","ESIGENZE_EXALOGIC","root=@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","CIMPAS11-EL2_ORACLOUD","ESIGENZE_EXALOGIC","rw","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","CIMPAS11-EL2_ORACLOUD","ESIGENZE_EXALOGIC","root=@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","CHFPFE01-EL2_ORACLOUD","ESIGENZE_EXALOGIC","rw","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","CHFPFE01-EL2_ORACLOUD","ESIGENZE_EXALOGIC","root=@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","MCDBPAS09-EL2_ORACLOUD","ESIGENZE_EXALOGIC","rw","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","MCDBPAS09-EL2_ORACLOUD","ESIGENZE_EXALOGIC","root=@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","CHFPAS02-EL2_ORACLOUD","ESIGENZE_EXALOGIC","rw","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","CHFPAS02-EL2_ORACLOUD","ESIGENZE_EXALOGIC","root=@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","SLPAS09-EL2_ORACLOUD","ESIGENZE_EXALOGIC","rw","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","SLPAS09-EL2_ORACLOUD","ESIGENZE_EXALOGIC","root=@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","CHFPAS13-EL2_ORACLOUD","ESIGENZE_EXALOGIC","rw","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","CHFPAS13-EL2_ORACLOUD","ESIGENZE_EXALOGIC","root=@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","CIMPAS01-EL2_ORACLOUD","ESIGENZE_EXALOGIC","rw","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","CIMPAS01-EL2_ORACLOUD","ESIGENZE_EXALOGIC","root=@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","CHFPFE11-EL2_ORACLOUD","ESIGENZE_EXALOGIC","rw","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","CHFPFE11-EL2_ORACLOUD","ESIGENZE_EXALOGIC","root=@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","SLPAS08-EL2_ORACLOUD","ESIGENZE_EXALOGIC","rw","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","SLPAS08-EL2_ORACLOUD","ESIGENZE_EXALOGIC","root=@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","CHFPAS12-EL2_ORACLOUD","ESIGENZE_EXALOGIC","rw","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","CHFPAS12-EL2_ORACLOUD","ESIGENZE_EXALOGIC","root=@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","CHFPFE13-EL2_ORACLOUD","ESIGENZE_EXALOGIC","rw","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","CHFPFE13-EL2_ORACLOUD","ESIGENZE_EXALOGIC","root=@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","CIMPAS03-EL2_ORACLOUD","ESIGENZE_EXALOGIC","rw","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","CIMPAS03-EL2_ORACLOUD","ESIGENZE_EXALOGIC","root=@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","CHFPAS10-EL2_ORACLOUD","ESIGENZE_EXALOGIC","rw","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","CHFPAS10-EL2_ORACLOUD","ESIGENZE_EXALOGIC","root=@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","CHFPAS11-EL2_ORACLOUD","ESIGENZE_EXALOGIC","rw","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","CHFPAS11-EL2_ORACLOUD","ESIGENZE_EXALOGIC","root=@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","CIMPAS02-EL2_ORACLOUD","ESIGENZE_EXALOGIC","rw","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","CIMPAS02-EL2_ORACLOUD","ESIGENZE_EXALOGIC","root=@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","CHFPFE12-EL2_ORACLOUD","ESIGENZE_EXALOGIC","rw","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","CHFPFE12-EL2_ORACLOUD","ESIGENZE_EXALOGIC","root=@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","CIMPAS07-EL2_ORACLOUD","ESIGENZE_EXALOGIC","rw","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","CIMPAS07-EL2_ORACLOUD","ESIGENZE_EXALOGIC","root=@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","CIMPAS06-EL2_ORACLOUD","ESIGENZE_EXALOGIC","rw","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","CIMPAS06-EL2_ORACLOUD","ESIGENZE_EXALOGIC","root=@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","CHFPFE16-EL2_ORACLOUD","ESIGENZE_EXALOGIC","rw","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","CHFPFE16-EL2_ORACLOUD","ESIGENZE_EXALOGIC","root=@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","CHFPFE14-EL2_ORACLOUD","ESIGENZE_EXALOGIC","rw","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","CHFPFE14-EL2_ORACLOUD","ESIGENZE_EXALOGIC","root=@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","CIMPAS04-EL2_ORACLOUD","ESIGENZE_EXALOGIC","rw","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","CIMPAS04-EL2_ORACLOUD","ESIGENZE_EXALOGIC","root=@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","CIMPAS05-EL2_ORACLOUD","ESIGENZE_EXALOGIC","rw","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","CIMPAS05-EL2_ORACLOUD","ESIGENZE_EXALOGIC","root=@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","CHFPFE15-EL2_ORACLOUD","ESIGENZE_EXALOGIC","rw","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","CHFPFE15-EL2_ORACLOUD","ESIGENZE_EXALOGIC","root=@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","MIGPAS03-EL2_ORACLOUD","ESIGENZE_EXALOGIC","rw","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","MIGPAS03-EL2_ORACLOUD","ESIGENZE_EXALOGIC","root=@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","SLPAS07-EL2_ORACLOUD","ESIGENZE_EXALOGIC","rw","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","SLPAS07-EL2_ORACLOUD","ESIGENZE_EXALOGIC","root=@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","SLPAS06-EL2_ORACLOUD","ESIGENZE_EXALOGIC","rw","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","SLPAS06-EL2_ORACLOUD","ESIGENZE_EXALOGIC","root=@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","MIGPAS02-EL2_ORACLOUD","ESIGENZE_EXALOGIC","rw","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","MIGPAS02-EL2_ORACLOUD","ESIGENZE_EXALOGIC","root=@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","SLPAS04-EL2_ORACLOUD","ESIGENZE_EXALOGIC","rw","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","SLPAS04-EL2_ORACLOUD","ESIGENZE_EXALOGIC","root=@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","BCOMPAS11-EL2_ORACLOUD","ESIGENZE_EXALOGIC","rw","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","BCOMPAS11-EL2_ORACLOUD","ESIGENZE_EXALOGIC","root=@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","OAMPAS04-EL2_ORACLOUD","ESIGENZE_EXALOGIC","rw","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","OAMPAS04-EL2_ORACLOUD","ESIGENZE_EXALOGIC","root=@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","BCOMPAS10-EL2_ORACLOUD","ESIGENZE_EXALOGIC","rw","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","BCOMPAS10-EL2_ORACLOUD","ESIGENZE_EXALOGIC","root=@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","SLPAS05-EL2_ORACLOUD","ESIGENZE_EXALOGIC","rw","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","SLPAS05-EL2_ORACLOUD","ESIGENZE_EXALOGIC","root=@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","OAMPAS01-EL2_ORACLOUD","ESIGENZE_EXALOGIC","rw","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","OAMPAS01-EL2_ORACLOUD","ESIGENZE_EXALOGIC","root=@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","MIGPAS04-EL2_ORACLOUD","ESIGENZE_EXALOGIC","rw","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","MIGPAS04-EL2_ORACLOUD","ESIGENZE_EXALOGIC","root=@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","CIMPAS09-EL2_ORACLOUD","ESIGENZE_EXALOGIC","rw","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","CIMPAS09-EL2_ORACLOUD","ESIGENZE_EXALOGIC","root=@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","CIMPAS08-EL2_ORACLOUD","ESIGENZE_EXALOGIC","rw","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","CIMPAS08-EL2_ORACLOUD","ESIGENZE_EXALOGIC","root=@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","SLPAS01-EL2_ORACLOUD","ESIGENZE_EXALOGIC","rw","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","SLPAS01-EL2_ORACLOUD","ESIGENZE_EXALOGIC","root=@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","MIGPAS05-EL2_ORACLOUD","ESIGENZE_EXALOGIC","rw","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","MIGPAS05-EL2_ORACLOUD","ESIGENZE_EXALOGIC","root=@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","OAMPAS02-EL2_ORACLOUD","ESIGENZE_EXALOGIC","rw","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","OAMPAS02-EL2_ORACLOUD","ESIGENZE_EXALOGIC","root=@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","SLPAS03-EL2_ORACLOUD","ESIGENZE_EXALOGIC","rw","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","SLPAS03-EL2_ORACLOUD","ESIGENZE_EXALOGIC","root=@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","SLPAS02-EL2_ORACLOUD","ESIGENZE_EXALOGIC","rw","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","SLPAS02-EL2_ORACLOUD","ESIGENZE_EXALOGIC","root=@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","OAMPAS03-EL2_ORACLOUD","ESIGENZE_EXALOGIC","rw","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","OAMPAS03-EL2_ORACLOUD","ESIGENZE_EXALOGIC","root=@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","backup2","DGBSP06","@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","backup2","DGBSPMG","@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","backup2","DGBSP01","@192.168.0.0/20","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","MIGPAS05","EROGAZIONE","rw","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","MIGPAS05","EROGAZIONE","root=@192.168.0.33/32","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","OAM02","EROGAZIONE","rw","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","OAM02","EROGAZIONE","root=@192.168.9.2/32","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","OAM02","EROGAZIONE","@192.168.9.3/32","Bologna"
"BO1ZFSDBSS-M2044","POOL-02","OAM02","EROGAZIONE","@192.168.9.4/32","Bologna"
